time,x,y,z,qx,qy,qz,qw,gripper_stat
1.658935310758372307e+09,3.978094458580017090e-01,5.899014696478840220e-02,1.213156878948210976e-01,4.863522648811339777e-01,4.648687541484832764e-01,-5.371404886245727539e-01,5.087618231773376465e-01,0.000000000000000000e+00
1.658935310777291298e+09,3.977120816707611084e-01,5.900285020470610181e-02,1.213155612349510054e-01,4.864680469036101740e-01,4.648775160312652033e-01,-5.372334718704223633e-01,5.085449814796447754e-01,0.000000000000000000e+00
1.658935310791241884e+09,3.976531326770781916e-01,5.904053151607509958e-02,1.213610023260116022e-01,4.868099093437194824e-01,4.646798670291900080e-01,-5.372891426086425781e-01,5.083394646644592285e-01,0.000000000000000000e+00
1.658935310806092978e+09,3.975979089736937921e-01,5.905194580554960077e-02,1.213801205158232949e-01,4.869632422924041748e-01,4.645709395408629816e-01,-5.373827219009399414e-01,5.081932544708251953e-01,0.000000000000000000e+00
1.658935310824615717e+09,3.975339531898497980e-01,5.909468233585350033e-02,1.213878765702247065e-01,4.871734380722045898e-01,4.644006192684173029e-01,-5.374832153320312500e-01,5.080412030220031738e-01,0.000000000000000000e+00
1.658935310839862108e+09,3.974873423576354980e-01,5.913116037845610184e-02,1.213782653212547025e-01,4.873903095722197931e-01,4.642237424850463867e-01,-5.375298857688903809e-01,5.079455971717834473e-01,0.000000000000000000e+00
1.658935310850345612e+09,3.974678814411162775e-01,5.918990075588220073e-02,1.213961765170096935e-01,4.874077439308165949e-01,4.641462862491607111e-01,-5.376164317131042480e-01,5.079080462455749512e-01,0.000000000000000000e+00
1.658935310872505426e+09,3.974255025386809748e-01,5.924286693334569753e-02,1.213806048035620949e-01,4.875364005565642755e-01,4.641413986682891846e-01,-5.377148389816284180e-01,5.076848864555358887e-01,0.000000000000000000e+00
1.658935310887478828e+09,3.974009454250335138e-01,5.928512290120119960e-02,1.213860660791396956e-01,4.876515269279479980e-01,4.640163779258728027e-01,-5.377175211906433105e-01,5.076856613159179688e-01,0.000000000000000000e+00
1.658935310904854774e+09,3.973937928676605225e-01,5.933360755443570222e-02,1.213784441351890009e-01,4.876440167427062988e-01,4.639945328235626221e-01,-5.377149581909179688e-01,5.077155828475952148e-01,0.000000000000000000e+00
1.658935310917215586e+09,3.973954617977141779e-01,5.938136577606199784e-02,1.213649436831474027e-01,4.875551462173461914e-01,4.639880657196044922e-01,-5.377715229988098145e-01,5.077468752861022949e-01,0.000000000000000000e+00
1.658935310932794571e+09,3.974129855632781982e-01,5.943602696061130175e-02,1.213408708572387001e-01,4.873976111412047785e-01,4.640831947326660156e-01,-5.378052592277526855e-01,5.077754855155944824e-01,0.000000000000000000e+00
1.658935310940503597e+09,3.974448740482329767e-01,5.949261039495459813e-02,1.213379800319670937e-01,4.872090220451354980e-01,4.640491306781768799e-01,-5.378103852272033691e-01,5.079821944236755371e-01,0.000000000000000000e+00
1.658935310956856489e+09,3.974513113498687744e-01,5.955099686980239865e-02,1.213093996047972939e-01,4.869456589221953791e-01,4.641680121421813965e-01,-5.378661155700683594e-01,5.080669522285461426e-01,0.000000000000000000e+00
1.658935310971303701e+09,3.974714875221251886e-01,5.961341410875319741e-02,1.212535649538040022e-01,4.865870773792266846e-01,4.644196927547454834e-01,-5.378943085670471191e-01,5.081507563591003418e-01,0.000000000000000000e+00
1.658935310984859705e+09,3.975312709808349054e-01,5.971058830618850011e-02,1.211968660354613980e-01,4.863525032997130793e-01,4.644332230091094971e-01,-5.379351973533630371e-01,5.083195567131042480e-01,0.000000000000000000e+00
1.658935311007623672e+09,3.975698351860045832e-01,5.979013070464130053e-02,1.211720332503317954e-01,4.861962497234343927e-01,4.645527899265288752e-01,-5.378562211990356445e-01,5.084432363510131836e-01,0.000000000000000000e+00
1.658935311022548199e+09,3.976252079010009766e-01,5.987478792667379895e-02,1.211516261100769043e-01,4.860067367553710938e-01,4.647553861141204834e-01,-5.377190709114074707e-01,5.085844993591308594e-01,0.000000000000000000e+00
1.658935311049430370e+09,3.976707756519317072e-01,5.994634330272669703e-02,1.211350262165069025e-01,4.858734607696533203e-01,4.648818671703338068e-01,-5.376372337341308594e-01,5.086827874183654785e-01,0.000000000000000000e+00
1.658935311064978838e+09,3.977174460887908936e-01,6.001016125082969666e-02,1.211253181099890969e-01,4.857331812381743830e-01,4.650034606456756037e-01,-5.375829339027404785e-01,5.087628960609436035e-01,0.000000000000000000e+00
1.658935311079119921e+09,3.977533578872680109e-01,6.008780747652049670e-02,1.211058497428894043e-01,4.855432212352752130e-01,4.650195837020874023e-01,-5.375895500183105469e-01,5.089223980903625488e-01,0.000000000000000000e+00
1.658935311091543913e+09,3.977850377559661865e-01,6.012877821922300164e-02,1.210906133055686951e-01,4.854582846164702814e-01,4.650801122188568115e-01,-5.375531911849975586e-01,5.089865922927856445e-01,0.000000000000000000e+00
1.658935311107164383e+09,3.978136181831359863e-01,6.019225716590879960e-02,1.210640743374823969e-01,4.853599369525908869e-01,4.651121497154235840e-01,-5.375533103942871094e-01,5.090509057044982910e-01,0.000000000000000000e+00
1.658935311122072458e+09,3.978514671325683039e-01,6.023111566901200031e-02,1.210321784019469937e-01,4.853718578815460205e-01,4.651582241058349054e-01,-5.374376177787780762e-01,5.091195702552795410e-01,0.000000000000000000e+00
1.658935311144215584e+09,3.978610634803771973e-01,6.025652959942810055e-02,1.210053190588950972e-01,4.854014515876770020e-01,4.651195704936981201e-01,-5.374462604522705078e-01,5.091176033020019531e-01,0.000000000000000000e+00
1.658935311156124592e+09,3.978621959686278742e-01,6.027569621801370098e-02,1.209806725382804038e-01,4.854845106601715088e-01,4.650574624538421076e-01,-5.374106764793395996e-01,5.091326832771301270e-01,0.000000000000000000e+00
1.658935311190560818e+09,3.978981971740722101e-01,6.029661372303959932e-02,1.209230124950408936e-01,4.856504797935485840e-01,4.648765921592711847e-01,-5.375215411186218262e-01,5.090227127075195312e-01,0.000000000000000000e+00
1.658935311205877542e+09,3.978951871395111084e-01,6.031667441129680285e-02,1.208848729729651988e-01,4.858110845088958740e-01,4.648257791996002197e-01,-5.374497771263122559e-01,5.089916586875915527e-01,0.000000000000000000e+00
1.658935311220334768e+09,3.979058265686035156e-01,6.034725531935689752e-02,1.208786740899085999e-01,4.861268699169158936e-01,4.646868705749511164e-01,-5.373750925064086914e-01,5.088958144187927246e-01,0.000000000000000000e+00
1.658935311238940477e+09,3.978793919086455744e-01,6.035929545760149867e-02,1.208250895142554959e-01,4.862125217914580744e-01,4.646655023097991943e-01,-5.373836159706115723e-01,5.088243484497070312e-01,0.000000000000000000e+00
1.658935311252952576e+09,3.978864848613739014e-01,6.039229407906530206e-02,1.208142191171645979e-01,4.866338372230529785e-01,4.644559621810913086e-01,-5.372399091720581055e-01,5.087645649909973145e-01,0.000000000000000000e+00
1.658935311268673897e+09,3.978470861911773127e-01,6.041087210178369693e-02,1.207670569419860007e-01,4.867597818374633789e-01,4.643540084362030029e-01,-5.371112227439880371e-01,5.088731050491333008e-01,0.000000000000000000e+00
1.658935311282367706e+09,3.978578746318817139e-01,6.044134497642510151e-02,1.207713186740874967e-01,4.869841635227202814e-01,4.643142819404602051e-01,-5.371782183647155762e-01,5.086240768432617188e-01,0.000000000000000000e+00
1.658935311296895981e+09,3.978565931320189875e-01,6.048001348972319863e-02,1.207662746310233931e-01,4.872224032878875732e-01,4.640968739986419123e-01,-5.371466279029846191e-01,5.086275339126586914e-01,0.000000000000000000e+00
