time,x,y,z,qx,qy,qz,qw,gripper_stat
1659113476.3161411,0.25035056471824646,0.24814395606517792,-0.17376460134983063,-0.3203602135181427,-0.6305709481239319,0.33163753151893616,-0.6243126392364502,0
1659113476.3235946,0.2507743537425995,0.24879245460033417,-0.17257355153560638,-0.32172223925590515,-0.6304599642753601,0.3324616849422455,-0.6232851147651672,0
1659113476.3384461,0.2512070834636688,0.2492678463459015,-0.17169831693172455,-0.32170569896698,-0.6301198601722717,0.33376091718673706,-0.6229431629180908,0
1659113476.3436322,0.25166234374046326,0.24987991154193878,-0.17073102295398712,-0.32297518849372864,-0.6298607587814331,0.3349349796772003,-0.6219173073768616,0
1659113476.3508482,0.2521439790725708,0.25053736567497253,-0.16964109241962433,-0.3241823613643646,-0.6289796829223633,0.3360940217971802,-0.621555507183075,0
1659113476.3602533,0.25255894660949707,0.25121209025382996,-0.16859550774097443,-0.32574746012687683,-0.6281752586364746,0.3379162549972534,-0.6205618977546692,0
1659113476.365658,0.25289565324783325,0.251738041639328,-0.16768014430999756,-0.32587864995002747,-0.6274166107177734,0.33931124210357666,-0.6204994320869446,0
1659113476.3709526,0.2535112798213959,0.25252220034599304,-0.16641265153884888,-0.3287254273891449,-0.6264277100563049,0.3403837978839874,-0.6194084882736206,0
1659113476.3765037,0.25378453731536865,0.25300437211990356,-0.1657051146030426,-0.3290349841117859,-0.6260735988616943,0.3420373201370239,-0.6186907887458801,0
1659113476.3966386,0.25424903631210327,0.2536814510822296,-0.16447976231575012,-0.3312269151210785,-0.6252090334892273,0.34286820888519287,-0.6179351806640625,0
1659113476.4028442,0.25465911626815796,0.2543206810951233,-0.16360141336917877,-0.3316265642642975,-0.6243640780448914,0.34462669491767883,-0.6175967454910278,0
1659113476.4094977,0.25519976019859314,0.25499722361564636,-0.16246403753757477,-0.3340364992618561,-0.6238209009170532,0.34576478600502014,-0.6162092089653015,0
1659113476.4164205,0.2556496858596802,0.2556721270084381,-0.16147617995738983,-0.33510470390319824,-0.6234383583068848,0.3470291495323181,-0.6153051257133484,0
1659113476.4250386,0.25598472356796265,0.2562961280345917,-0.16067813336849213,-0.33638203144073486,-0.6228050589561462,0.3484512269496918,-0.614445149898529,0
1659113476.4312696,0.25649380683898926,0.25703200697898865,-0.1595647931098938,-0.33814042806625366,-0.6218236088752747,0.3495911955833435,-0.6138260364532471,0
1659113476.4369524,0.25695163011550903,0.2576366662979126,-0.1586652398109436,-0.33942151069641113,-0.6212817430496216,0.3509427309036255,-0.6128958463668823,0
