time,x,y,z,qx,qy,qz,qw,gripper_stat
1.658942852913706303e+09,2.677276432514190119e-01,4.637232795357699999e-02,-1.017485111951828003e-01,5.011731982231140137e-01,5.122416615486145020e-01,-4.923613071441649836e-01,4.939780831336975098e-01,0.000000000000000000e+00
1.658942852921111107e+09,2.675860822200775146e-01,4.621318355202670008e-02,-1.018328890204428933e-01,5.009475350379943848e-01,5.118631720542907715e-01,-4.930416941642761230e-01,4.939206242561339777e-01,0.000000000000000000e+00
1.658942852928764105e+09,2.675186395645141046e-01,4.610013589262960260e-02,-1.019114628434180936e-01,5.009104013442993164e-01,5.114227533340454102e-01,-4.934087097644805908e-01,4.940481483936309814e-01,0.000000000000000000e+00
1.658942852936123133e+09,2.674435377120971125e-01,4.601740092039099950e-02,-1.019897982478140952e-01,5.006621479988098145e-01,5.113398432731628418e-01,-4.936894774436950128e-01,4.941048622131347101e-01,0.000000000000000000e+00
1.658942852946313620e+09,2.673996388912200928e-01,4.599540308117860271e-02,-1.020593568682670038e-01,5.004233717918395996e-01,5.112786889076232910e-01,-4.939709305763244074e-01,4.941289424896240234e-01,0.000000000000000000e+00
1.658942852953823805e+09,2.673682272434234064e-01,4.605091735720630297e-02,-1.021554470062255027e-01,5.000122785568237305e-01,5.112184882164001465e-01,-4.942877590656279962e-01,4.942905008792877197e-01,0.000000000000000000e+00
1.658942852961843491e+09,2.673903703689575195e-01,4.612791910767549686e-02,-1.022517532110213956e-01,4.994437694549559992e-01,5.115740299224853516e-01,-4.944349229335784912e-01,4.943502247333526056e-01,0.000000000000000000e+00
1.658942852970722198e+09,2.673906683921813965e-01,4.623859748244280032e-02,-1.023268252611160001e-01,4.990510642528533936e-01,5.117545723915100098e-01,-4.945512115955352783e-01,4.944436252117156982e-01,0.000000000000000000e+00
1.658942852988646507e+09,2.674146890640258789e-01,4.640039801597589664e-02,-1.024248227477072976e-01,4.985964596271514893e-01,5.120735764503479004e-01,-4.945666790008544922e-01,4.945565164089202881e-01,0.000000000000000000e+00
1.658942853001285553e+09,2.674679458141326904e-01,4.666071757674210285e-02,-1.025355458259581964e-01,4.980244338512420099e-01,5.124822258949279785e-01,-4.949405789375305176e-01,4.943355023860930841e-01,0.000000000000000000e+00
1.658942853008820295e+09,2.675180733203887939e-01,4.687184840440750122e-02,-1.026543974876402976e-01,4.975165724754332941e-01,5.129159688949584961e-01,-4.948056936264038086e-01,4.945319592952728271e-01,0.000000000000000000e+00
1.658942853020753384e+09,2.675429582595825195e-01,4.711126163601869754e-02,-1.027896776795386991e-01,4.971158802509307861e-01,5.132637023925781250e-01,-4.946924448013305109e-01,4.946872293949127197e-01,0.000000000000000000e+00
1.658942853028119087e+09,2.675643861293792725e-01,4.734667018055910281e-02,-1.029365956783293984e-01,4.968461096286773127e-01,5.136401653289794922e-01,-4.942955672740935724e-01,4.949642717838286798e-01,0.000000000000000000e+00
1.658942853035324574e+09,2.675980627536773127e-01,4.753324389457699861e-02,-1.031230837106704018e-01,4.966257512569426935e-01,5.140721797943115234e-01,-4.939286112785338800e-01,4.951031506061553955e-01,0.000000000000000000e+00
1.658942853042450428e+09,2.676020860671997070e-01,4.775353521108619687e-02,-1.032773107290267944e-01,4.966280162334442139e-01,5.144021511077880859e-01,-4.935841262340545099e-01,4.951019287109375000e-01,0.000000000000000000e+00
1.658942853049725294e+09,2.676013112068176270e-01,4.792147874832149851e-02,-1.034339815378188948e-01,4.967170059680938166e-01,5.146291255950927734e-01,-4.932789504528045099e-01,4.950808882713317871e-01,0.000000000000000000e+00
1.658942853057811022e+09,2.675638496875762939e-01,4.805831611156460154e-02,-1.035928204655647000e-01,4.967444539070128839e-01,5.148861408233642578e-01,-4.930682778358458918e-01,4.949958026409149170e-01,0.000000000000000000e+00
1.658942853064083099e+09,2.675293684005736750e-01,4.820352420210829991e-02,-1.037186682224272988e-01,4.968334138393402100e-01,5.149412155151367188e-01,-4.929116368293762207e-01,4.950054287910460871e-01,0.000000000000000000e+00
1.658942853068800688e+09,2.674880325794219971e-01,4.828779771924009839e-02,-1.038137897849082947e-01,4.970737695693969727e-01,5.150241255760192871e-01,-4.926728308200836182e-01,4.949154257774353027e-01,0.000000000000000000e+00
1.658942853079319000e+09,2.674210965633391779e-01,4.831270128488539956e-02,-1.038653627038002014e-01,4.974041581153869074e-01,5.151546597480773926e-01,-4.922400712966918945e-01,4.948784410953521729e-01,0.000000000000000000e+00
1.658942853088358641e+09,2.673623561859130859e-01,4.829308763146399758e-02,-1.039031893014907004e-01,4.978440403938292902e-01,5.152214169502258301e-01,-4.919059276580809992e-01,4.946987330913543146e-01,0.000000000000000000e+00
1.658942853094980955e+09,2.673023343086242121e-01,4.832705110311499852e-02,-1.039638593792915067e-01,4.981098175048828125e-01,5.151600241661071777e-01,-4.916638135910034180e-01,4.947356581687927246e-01,0.000000000000000000e+00
1.658942853103919983e+09,2.672146856784820002e-01,4.826825857162470035e-02,-1.039991974830627025e-01,4.986376166343688965e-01,5.152640342712402344e-01,-4.913558661937713068e-01,4.944017827510833740e-01,0.000000000000000000e+00
1.658942853110329390e+09,2.671348750591278076e-01,4.821470007300369953e-02,-1.040043607354163985e-01,4.990760385990142822e-01,5.151996612548828125e-01,-4.910431504249572754e-01,4.943369328975676935e-01,0.000000000000000000e+00
1.658942853126239061e+09,2.670481801033020020e-01,4.813062399625769872e-02,-1.039851754903793057e-01,4.995234012603759766e-01,5.150716900825500488e-01,-4.907651543617247980e-01,4.942945837974547785e-01,0.000000000000000000e+00
1.658942853133873224e+09,2.669250369071959894e-01,4.800960049033160121e-02,-1.039532050490379056e-01,5.000621080398559570e-01,5.148717761039733887e-01,-4.905410110950469971e-01,4.941807389259337824e-01,0.000000000000000000e+00
