time,x,y,z,qx,qy,qz,qw,gripper_stat
1.659115777928233385e+09,3.646664917469024103e-01,1.851944327354430875e-01,-1.705438345670700073e-01,-4.393693208694458008e-01,-5.560003519058227539e-01,4.224343001842498779e-01,-5.651260614395141602e-01,0.000000000000000000e+00
1.659115777932918310e+09,3.645841777324675959e-01,1.851242482662200928e-01,-1.705057322978973111e-01,-4.390826523303985041e-01,-5.561516880989074707e-01,4.221986234188079834e-01,-5.653760433197021484e-01,0.000000000000000000e+00
1.659115777936520100e+09,3.644979000091552734e-01,1.850537806749343872e-01,-1.704514026641844870e-01,-4.389343261718750000e-01,-5.562381744384765625e-01,4.219301640987396240e-01,-5.656066536903381348e-01,0.000000000000000000e+00
1.659115777944333315e+09,3.644236922264099121e-01,1.849434226751326960e-01,-1.703681647777557095e-01,-4.388842880725860041e-01,-5.563278794288635254e-01,4.216229617595672052e-01,-5.657861828804016113e-01,0.000000000000000000e+00
1.659115777956101894e+09,3.643575310707091730e-01,1.849395483732222956e-01,-1.700620651245116910e-01,-4.393076300621032160e-01,-5.567637681961059570e-01,4.214049577713012140e-01,-5.651909708976745605e-01,0.000000000000000000e+00
1.659115777961813927e+09,3.642523586750029962e-01,1.848607361316680908e-01,-1.699746251106261929e-01,-4.395248293876647949e-01,-5.568138957023620605e-01,4.210596084594726007e-01,-5.652301311492919922e-01,0.000000000000000000e+00
1.659115777968719959e+09,3.641828894615172785e-01,1.847048103809356134e-01,-1.698895543813704889e-01,-4.397484660148620050e-01,-5.567613244056701660e-01,4.208424687385559082e-01,-5.652697086334228516e-01,0.000000000000000000e+00
1.659115777975420713e+09,3.640843927860260010e-01,1.846130341291427057e-01,-1.698040962219238004e-01,-4.402576386928557794e-01,-5.565742850303649902e-01,4.206410944461821955e-01,-5.652074217796325684e-01,0.000000000000000000e+00
1.659115777980673313e+09,3.640068769454956055e-01,1.844733357429504117e-01,-1.697518527507781982e-01,-4.407720267772674005e-01,-5.566691756248474121e-01,4.203874468803405762e-01,-5.649016499519348145e-01,0.000000000000000000e+00
1.659115777990960360e+09,3.639548420906066895e-01,1.843000650405882956e-01,-1.696653515100479126e-01,-4.414032697677611750e-01,-5.568160414695739746e-01,4.200678467750548761e-01,-5.645016431808471680e-01,0.000000000000000000e+00
1.659115778009876490e+09,3.639217615127562921e-01,1.841826438903808039e-01,-1.696119457483291071e-01,-4.419199824333190918e-01,-5.568035840988159180e-01,4.200041294097899836e-01,-5.641570687294006348e-01,0.000000000000000000e+00
1.659115778012091160e+09,3.638999164104461115e-01,1.840625554323196134e-01,-1.695684939622879028e-01,-4.424051344394683838e-01,-5.567982196807861328e-01,4.200162291526793878e-01,-5.637729167938232422e-01,0.000000000000000000e+00
1.659115778024683714e+09,3.638625442981719971e-01,1.839191466569899958e-01,-1.695743948221206110e-01,-4.429249465465545099e-01,-5.568685531616210938e-01,4.201726317405700128e-01,-5.631784796714782715e-01,0.000000000000000000e+00
1.659115778029875040e+09,3.638375401496887207e-01,1.837855130434035977e-01,-1.695215702056883933e-01,-4.435028135776519775e-01,-5.568034052848815918e-01,4.202285706996917725e-01,-5.627461075782775879e-01,0.000000000000000000e+00
1.659115778035903692e+09,3.638180494308471125e-01,1.836686432361601951e-01,-1.695085912942886075e-01,-4.439650475978850763e-01,-5.568741559982299805e-01,4.203704595565795898e-01,-5.622054338455200195e-01,0.000000000000000000e+00
1.659115778041817904e+09,3.638401925563812256e-01,1.835577785968779962e-01,-1.694575548171997070e-01,-4.443330168724060059e-01,-5.569859147071838379e-01,4.204060435295104980e-01,-5.617772340774536133e-01,0.000000000000000000e+00
1.659115778051273584e+09,3.638410270214080811e-01,1.834613233804701926e-01,-1.694048196077345969e-01,-4.447120726108551025e-01,-5.570521950721740723e-01,4.205038249492645264e-01,-5.613383054733276367e-01,0.000000000000000000e+00
