time,x,y,z,qx,qy,qz,qw,gripper_stat
1659117082,0.403426737,0.138249189,-0.007056179,-0.48370868,-0.492066652,0.52852869,-0.494523734,0
1659117082,0.403466046,0.138275355,-0.007132202,-0.483714074,-0.491914123,0.528675795,-0.494512945,0
1659117082,0.403516948,0.138286904,-0.007286337,-0.48349607,-0.491677821,0.529129088,-0.494476467,0
1659117082,0.403554291,0.138311461,-0.00736676,-0.483418077,-0.49161306,0.529318035,-0.494414955,0
1659117082,0.403598249,0.138331026,-0.007443731,-0.483361274,-0.491569847,0.529513896,-0.494303614,0
1659117082,0.403636396,0.138367012,-0.007534173,-0.483243078,-0.491465718,0.529757977,-0.494261146,0
1659117082,0.403671652,0.138380006,-0.007597472,-0.483188152,-0.491402,0.529932201,-0.494191408,0
1659117082,0.403705299,0.13838546,-0.007645763,-0.483173847,-0.491322726,0.530064106,-0.49414292,0
1659117082,0.403792977,0.138437957,-0.00759396,-0.483341396,-0.49133721,0.530244946,-0.49377054,0
1659117082,0.403824925,0.138439864,-0.007619569,-0.483374149,-0.491281629,0.530306816,-0.493727326,0
1659117082,0.403841645,0.138438776,-0.007634543,-0.483430713,-0.491216749,0.530369699,-0.493668824,0
1659117082,0.403854936,0.138433158,-0.007649261,-0.483475864,-0.49118498,0.530442834,-0.49357757,0
1659117082,0.403869957,0.138356313,-0.007708868,-0.48342067,-0.490946651,0.530622721,-0.493675351,0
1659117082,0.40388149,0.138417244,-0.007654207,-0.483585745,-0.491137624,0.530510843,-0.493444055,0
1659117082,0.403890759,0.138408035,-0.007654139,-0.483595937,-0.491150498,0.530555189,-0.493373573,0
1659117082,0.403916031,0.13842088,-0.007606409,-0.483431429,-0.49118802,0.530645728,-0.493399918,0
1659117082,0.403888077,0.138391584,-0.007653884,-0.483608335,-0.491209447,0.530627429,-0.493224919,0
1659117082,0.403907806,0.138403937,-0.007607786,-0.483469933,-0.491264075,0.530666292,-0.493264377,0
1659117082,0.403868467,0.138373792,-0.007640413,-0.483725786,-0.491295576,0.530558467,-0.493098229,0
1659117082,0.403888524,0.138397887,-0.007569638,-0.483541161,-0.491256863,0.530632675,-0.493238062,0
1659117083,0.403869212,0.138404578,-0.007537384,-0.4836438,-0.491248757,0.530604839,-0.493175298,0
1659117083,0.40384981,0.138404787,-0.007508286,-0.483723491,-0.49126932,0.530585825,-0.493097037,0
1659117083,0.403814137,0.138387918,-0.007525127,-0.484025538,-0.49126178,0.530518472,-0.492880762,0
1659117083,0.403822124,0.13842231,-0.007431133,-0.483904332,-0.4912512,0.530617952,-0.492903084,0
1659117083,0.403855801,0.138421074,-0.007401766,-0.484029889,-0.491275787,0.53035301,-0.493040532,0
1659117083,0.403872877,0.138433576,-0.00733974,-0.484075159,-0.491312414,0.530320287,-0.492994845,0
1659117083,0.403859049,0.13841857,-0.007294109,-0.484187275,-0.491408408,0.53043896,-0.492661268,0
1659117083,0.403884947,0.138412595,-0.0072252,-0.484225631,-0.491495162,0.5304178,-0.492559612,0
1659117083,0.403935581,0.138327539,-0.007167597,-0.484239042,-0.491634727,0.53052479,-0.492291868,0
1659117083,0.404033512,0.13826932,-0.007093892,-0.484488696,-0.49150008,0.530367672,-0.492350101,0
1659117083,0.404186368,0.138324365,-0.006876442,-0.48494646,-0.491689891,0.529956818,-0.492152363,0
1659117083,0.404263616,0.138301879,-0.006779099,-0.484996527,-0.491784006,0.529887259,-0.492083907,0
1659117083,0.404341608,0.138282746,-0.006677115,-0.485050738,-0.491940916,0.529793739,-0.491974086,0
1659117083,0.404743791,0.138466045,-0.006360512,-0.485164225,-0.491949141,0.528915107,-0.492798746,0
1659117083,0.404801667,0.138435036,-0.0062632,-0.485140741,-0.49219057,0.528967142,-0.492524892,0
1659117083,0.404871047,0.138493627,-0.006074622,-0.485211134,-0.492548645,0.529296458,-0.491743088,0
1659117083,0.404947132,0.138437614,-0.006049745,-0.485296309,-0.493109614,0.529100955,-0.491307229,0
1659117083,0.404986203,0.138415664,-0.005891237,-0.485315084,-0.493279099,0.529136956,-0.491079599,0
1659117083,0.40498364,0.138362989,-0.005657794,-0.485294431,-0.493029922,0.529260457,-0.491217047,0
1659117083,0.405014783,0.13819699,-0.005572492,-0.485450029,-0.493329942,0.529239357,-0.490784675,0
1659117083,0.405008048,0.138159722,-0.005416373,-0.485628307,-0.493325442,0.529242694,-0.490609139,0
1659117083,0.405004084,0.138127863,-0.005239123,-0.485780448,-0.493242651,0.529261351,-0.490521789,0
1659117083,0.404992372,0.138103113,-0.005069012,-0.485975832,-0.493159443,0.529269755,-0.490402699,0
1659117083,0.40496558,0.138040185,-0.004939668,-0.486346215,-0.49319014,0.529197812,-0.490082175,0
1659117083,0.404993087,0.1380032,-0.00472806,-0.486610949,-0.493255287,0.529147446,-0.489808142,0
1659117083,0.404980212,0.13799341,-0.004535401,-0.486638457,-0.493389159,0.529132485,-0.489662081,0
1659117083,0.40501824,0.138020813,-0.00431679,-0.486387581,-0.493585616,0.529110909,-0.489736795,0
1659117083,0.405011415,0.138040423,-0.004185267,-0.486264974,-0.493920833,0.529018998,-0.489619762,0
1659117083,0.404973358,0.138107419,-0.003936365,-0.486169755,-0.494464636,0.528726101,-0.489481837,0
1659117083,0.404918969,0.138242632,-0.003713522,-0.48597309,-0.49513936,0.528570592,-0.489162832,0
1659117083,0.404931486,0.138400704,-0.003399346,-0.485581368,-0.495514512,0.528152227,-0.489623815,0
1659117083,0.404894054,0.138484448,-0.003215402,-0.485314816,-0.495846957,0.527982771,-0.489734292,0
1659117083,0.404826224,0.138587415,-0.003046375,-0.485035658,-0.496199548,0.52786994,-0.4897753,0
1659117083,0.404759616,0.138674393,-0.002829179,-0.484744161,-0.49640879,0.527797222,-0.489930332,0
1659117083,0.404689997,0.138782009,-0.002586698,-0.484559119,-0.496581167,0.527594149,-0.490157276,0
1659117083,0.404588729,0.138894781,-0.002304513,-0.484492719,-0.49672088,0.527054131,-0.490661979,0
1659117083,0.40449813,0.13894017,-0.00207842,-0.484421194,-0.496918768,0.526670516,-0.490943998,0
1659117083,0.404367685,0.139169484,-0.001694871,-0.484289646,-0.497222573,0.526169419,-0.491303355,0
1659117083,0.404227108,0.139409646,-0.001275264,-0.484217286,-0.497179866,0.526156664,-0.491431713,0
1659117083,0.404126287,0.139548421,-0.000948031,-0.484089822,-0.497143179,0.526067734,-0.491689444,0
1659117083,0.404021055,0.139769673,-0.000504112,-0.484175235,-0.497287393,0.525389135,-0.492184937,0
1659117083,0.403928429,0.139881492,-0.000213295,-0.484060168,-0.497262031,0.525328875,-0.492387801,0
1659117083,0.403822184,0.139991909,0.000102926,-0.483860195,-0.497217447,0.525444925,-0.49250558,0
1659117083,0.40378201,0.140092626,0.000460565,-0.483795583,-0.496924728,0.525424004,-0.492886722,0
1659117083,0.403584361,0.140205458,0.000776874,-0.483270228,-0.497233152,0.525862098,-0.492623687,0
