time,x,y,z,qx,qy,qz,qw,gripper_stat
1.659111746000000000e+09,3.342933060000000123e-01,2.054847479999999948e-01,6.470286100000000040e-02,-4.061935249999999997e-01,-6.562872530000000149e-01,4.032603200000000054e-01,-4.916045370000000081e-01,0.000000000000000000e+00
1.659111747000000000e+09,3.326476509999999887e-01,2.053757459999999979e-01,6.182650099999999899e-02,-4.049635830000000158e-01,-6.559207440000000000e-01,4.027702810000000078e-01,-4.935065809999999997e-01,0.000000000000000000e+00
1.659111747000000000e+09,3.270908299999999991e-01,2.049356549999999944e-01,5.357362000000000235e-02,-4.009610710000000022e-01,-6.533398630000000207e-01,4.031974970000000158e-01,-4.998089669999999929e-01,0.000000000000000000e+00
1.659111747000000000e+09,3.250132199999999916e-01,2.049720140000000079e-01,5.123687200000000275e-02,-3.999907079999999726e-01,-6.524677279999999691e-01,4.021217819999999832e-01,-5.025847549999999941e-01,0.000000000000000000e+00
1.659111747000000000e+09,3.229377569999999920e-01,2.049910129999999997e-01,4.894281899999999852e-02,-3.977133039999999897e-01,-6.523463729999999794e-01,4.018023609999999968e-01,-5.048002000000000322e-01,0.000000000000000000e+00
1.659111747000000000e+09,3.207855820000000135e-01,2.047737990000000063e-01,4.655367900000000059e-02,-3.950273389999999774e-01,-6.521440739999999625e-01,4.016016720000000206e-01,-5.073240999999999445e-01,0.000000000000000000e+00
1.659111747000000000e+09,3.185926680000000233e-01,2.046608779999999905e-01,4.424316100000000307e-02,-3.931210940000000043e-01,-6.515531540000000232e-01,4.009549020000000019e-01,-5.100682970000000038e-01,0.000000000000000000e+00
1.659111747000000000e+09,3.166209460000000142e-01,2.045860290000000026e-01,4.201682699999999965e-02,-3.914322849999999909e-01,-6.509439350000000291e-01,3.999553619999999809e-01,-5.129215719999999923e-01,0.000000000000000000e+00
1.659111747000000000e+09,3.141854700000000222e-01,2.043838799999999900e-01,3.970697900000000335e-02,-3.898540739999999949e-01,-6.514186859999999690e-01,3.978542090000000142e-01,-5.151500700000000155e-01,0.000000000000000000e+00
1.659111747000000000e+09,3.120487929999999910e-01,2.042284460000000079e-01,3.762936199999999953e-02,-3.901240830000000104e-01,-6.507472989999999458e-01,3.954915399999999748e-01,-5.176076889999999819e-01,0.000000000000000000e+00
